1534046406 77.7 08/12/18 00:00:06
1534046705 77.9 08/12/18 00:05:05
1534047005 77.7 08/12/18 00:10:05
1534047305 77.7 08/12/18 00:15:05
1534047605 77.4 08/12/18 00:20:05
1534047905 77 08/12/18 00:25:05
1534048205 76.5 08/12/18 00:30:05
1534048506 76.5 08/12/18 00:35:06
1534048806 76.8 08/12/18 00:40:06
1534049105 76.8 08/12/18 00:45:05
1534049405 76.8 08/12/18 00:50:05
1534049705 76.8 08/12/18 00:55:05
1534050005 76.8 08/12/18 01:00:05
1534050305 76.5 08/12/18 01:05:05
1534050605 76.5 08/12/18 01:10:05
1534050905 76.5 08/12/18 01:15:05
1534051205 76.5 08/12/18 01:20:05
1534051505 76.5 08/12/18 01:25:05
1534051805 76.8 08/12/18 01:30:05
1534052105 76.5 08/12/18 01:35:05
1534052405 76.5 08/12/18 01:40:05
1534052705 76.8 08/12/18 01:45:05
1534053005 76.8 08/12/18 01:50:05
1534053306 76.8 08/12/18 01:55:06
1534053606 76.8 08/12/18 02:00:06
1534053906 76.8 08/12/18 02:05:06
1534054205 76.8 08/12/18 02:10:05
1534054506 76.8 08/12/18 02:15:06
1534054806 76.8 08/12/18 02:20:06
1534055105 76.3 08/12/18 02:25:05
1534055405 76.1 08/12/18 02:30:05
1534055706 76.1 08/12/18 02:35:06
1534056005 76.3 08/12/18 02:40:05
1534056305 76.5 08/12/18 02:45:05
1534056605 76.3 08/12/18 02:50:05
1534056905 76.3 08/12/18 02:55:05
1534057205 76.5 08/12/18 03:00:05
1534057505 76.3 08/12/18 03:05:05
1534057805 76.8 08/12/18 03:10:05
1534058106 76.8 08/12/18 03:15:06
1534058405 76.5 08/12/18 03:20:05
1534058705 76.8 08/12/18 03:25:05
1534059005 76.8 08/12/18 03:30:05
1534059305 76.8 08/12/18 03:35:05
1534059605 76.8 08/12/18 03:40:05
1534059905 76.8 08/12/18 03:45:05
1534060205 77 08/12/18 03:50:05
1534060505 77 08/12/18 03:55:05
1534060805 76.8 08/12/18 04:00:05
1534061105 76.8 08/12/18 04:05:05
1534061405 77 08/12/18 04:10:05
1534061706 77 08/12/18 04:15:06
1534062005 76.8 08/12/18 04:20:05
1534062305 76.8 08/12/18 04:25:05
1534062605 76.8 08/12/18 04:30:05
1534062905 76.8 08/12/18 04:35:05
1534063205 76.5 08/12/18 04:40:05
1534063505 76.8 08/12/18 04:45:05
1534063806 76.5 08/12/18 04:50:06
1534064105 76.5 08/12/18 04:55:05
1534064405 76.8 08/12/18 05:00:05
1534064705 77.2 08/12/18 05:05:05
1534065005 78.5 08/12/18 05:10:05
1534065305 78.8 08/12/18 05:15:05
1534065605 78.5 08/12/18 05:20:05
1534065905 78.5 08/12/18 05:25:05
1534066205 78.1 08/12/18 05:30:05
1534066505 77.9 08/12/18 05:35:05
1534066805 77.7 08/12/18 05:40:05
1534067105 77.4 08/12/18 05:45:05
1534067405 77.2 08/12/18 05:50:05
1534067705 77.2 08/12/18 05:55:05
1534068005 77 08/12/18 06:00:05
1534068305 76.8 08/12/18 06:05:05
1534068605 76.5 08/12/18 06:10:05
1534068905 76.3 08/12/18 06:15:05
1534069205 76.1 08/12/18 06:20:05
1534069508 76.1 08/12/18 06:25:08
1534069805 75.9 08/12/18 06:30:05
1534070105 75.9 08/12/18 06:35:05
1534070405 75.6 08/12/18 06:40:05
1534070705 75.4 08/12/18 06:45:05
1534071005 75.2 08/12/18 06:50:05
1534071305 75 08/12/18 06:55:05
1534071605 74.7 08/12/18 07:00:05
1534071905 74.7 08/12/18 07:05:05
1534072205 74.5 08/12/18 07:10:05
1534072505 74.5 08/12/18 07:15:05
1534072805 74.5 08/12/18 07:20:05
1534073105 74.3 08/12/18 07:25:05
1534073405 74.3 08/12/18 07:30:05
1534073705 74.3 08/12/18 07:35:05
1534074005 74 08/12/18 07:40:05
1534074305 74 08/12/18 07:45:05
1534074606 74 08/12/18 07:50:06
1534074905 73.8 08/12/18 07:55:05
1534075205 73.8 08/12/18 08:00:05
1534075505 73.6 08/12/18 08:05:05
1534075805 73.6 08/12/18 08:10:05
1534076105 73.6 08/12/18 08:15:05
1534076405 73.6 08/12/18 08:20:05
1534076705 73.6 08/12/18 08:25:05
1534077005 73.6 08/12/18 08:30:05
1534077305 73.4 08/12/18 08:35:05
1534077606 73.4 08/12/18 08:40:06
1534077906 73.4 08/12/18 08:45:06
1534078205 73.4 08/12/18 08:50:05
1534078505 73.4 08/12/18 08:55:05
1534078805 73.2 08/12/18 09:00:05
1534079105 73.2 08/12/18 09:05:05
1534079405 73.2 08/12/18 09:10:05
1534079705 73.2 08/12/18 09:15:05
1534080005 73.2 08/12/18 09:20:05
1534080305 72.9 08/12/18 09:25:05
1534080605 72.9 08/12/18 09:30:05
1534080905 72.9 08/12/18 09:35:05
1534081206 72.9 08/12/18 09:40:06
1534081506 72.9 08/12/18 09:45:06
1534081805 72.9 08/12/18 09:50:05
1534082105 72.9 08/12/18 09:55:05
1534082405 72.7 08/12/18 10:00:05
1534082705 72.9 08/12/18 10:05:05
1534083005 72.9 08/12/18 10:10:05
1534083305 72.7 08/12/18 10:15:05
1534083605 72.7 08/12/18 10:20:05
1534083905 72.5 08/12/18 10:25:05
1534084206 72.5 08/12/18 10:30:06
1534084505 72.2 08/12/18 10:35:05
1534084805 72.2 08/12/18 10:40:05
1534085105 72.2 08/12/18 10:45:05
1534085406 72.2 08/12/18 10:50:06
1534085705 72.2 08/12/18 10:55:05
1534086005 72.2 08/12/18 11:00:05
1534086305 72.2 08/12/18 11:05:05
1534086606 72.2 08/12/18 11:10:06
1534086905 72.2 08/12/18 11:15:05
1534087205 72.2 08/12/18 11:20:05
1534087505 72.2 08/12/18 11:25:05
1534087806 72 08/12/18 11:30:06
1534088105 72 08/12/18 11:35:05
1534088405 72 08/12/18 11:40:05
1534088705 72 08/12/18 11:45:05
1534089005 72 08/12/18 11:50:05
1534089305 72 08/12/18 11:55:05
1534089605 72 08/12/18 12:00:05
1534089905 72 08/12/18 12:05:05
1534090205 72 08/12/18 12:10:05
1534090506 72 08/12/18 12:15:06
1534090805 72 08/12/18 12:20:05
1534091105 72.2 08/12/18 12:25:05
1534091405 72.2 08/12/18 12:30:05
1534091705 72 08/12/18 12:35:05
1534092005 72 08/12/18 12:40:05
1534092306 71.8 08/12/18 12:45:06
1534092605 71.8 08/12/18 12:50:05
1534092905 71.8 08/12/18 12:55:05
1534093205 72 08/12/18 13:00:05
1534093505 72 08/12/18 13:05:05
1534093805 72 08/12/18 13:10:05
1534094105 72 08/12/18 13:15:05
1534094405 72 08/12/18 13:20:05
1534094705 72 08/12/18 13:25:05
1534095005 71.8 08/12/18 13:30:05
1534095306 71.8 08/12/18 13:35:06
1534095605 71.6 08/12/18 13:40:05
1534095905 71.8 08/12/18 13:45:05
1534096205 71.8 08/12/18 13:50:05
1534096505 72 08/12/18 13:55:05
1534096805 72 08/12/18 14:00:05
1534097105 72 08/12/18 14:05:05
1534097405 72 08/12/18 14:10:05
1534097706 71.8 08/12/18 14:15:06
1534098005 71.6 08/12/18 14:20:05
1534098305 71.6 08/12/18 14:25:05
1534098605 71.8 08/12/18 14:30:05
1534098905 72 08/12/18 14:35:05
1534099205 72 08/12/18 14:40:05
1534099505 72.2 08/12/18 14:45:05
1534099805 72.7 08/12/18 14:50:05
1534100105 72.7 08/12/18 14:55:05
1534100405 72.9 08/12/18 15:00:05
1534100705 72.9 08/12/18 15:05:05
1534101005 73.4 08/12/18 15:10:05
1534101305 73.8 08/12/18 15:15:05
1534101605 74 08/12/18 15:20:05
1534101905 74 08/12/18 15:25:05
1534102205 73.8 08/12/18 15:30:05
1534102505 73.8 08/12/18 15:35:05
1534102805 73.8 08/12/18 15:40:05
1534103105 74 08/12/18 15:45:05
1534103406 75 08/12/18 15:50:06
1534103705 75 08/12/18 15:55:05
1534104006 75.2 08/12/18 16:00:06
1534104305 75 08/12/18 16:05:05
1534104606 74.7 08/12/18 16:10:06
1534104905 74.7 08/12/18 16:15:05
1534105206 74.7 08/12/18 16:20:06
1534105505 75 08/12/18 16:25:05
1534105806 75.4 08/12/18 16:30:06
1534106105 75.4 08/12/18 16:35:05
1534106406 75.6 08/12/18 16:40:06
1534106705 75.4 08/12/18 16:45:05
1534107005 75.4 08/12/18 16:50:05
1534107305 75.4 08/12/18 16:55:05
1534107605 75.6 08/12/18 17:00:05
1534107906 76.3 08/12/18 17:05:06
1534108205 76.5 08/12/18 17:10:05
1534108505 76.5 08/12/18 17:15:05
1534108805 76.3 08/12/18 17:20:05
1534109106 76.1 08/12/18 17:25:06
1534109405 76.1 08/12/18 17:30:05
1534109705 76.1 08/12/18 17:35:05
1534110005 76.1 08/12/18 17:40:05
1534110305 76.8 08/12/18 17:45:05
1534110605 77.2 08/12/18 17:50:05
1534110905 77 08/12/18 17:55:05
1534111205 76.8 08/12/18 18:00:05
1534111505 76.5 08/12/18 18:05:05
1534111805 76.5 08/12/18 18:10:05
1534112105 76.5 08/12/18 18:15:05
1534112405 76.5 08/12/18 18:20:05
1534112705 76.5 08/12/18 18:25:05
1534113005 76.8 08/12/18 18:30:05
1534113305 77 08/12/18 18:35:05
1534113605 77 08/12/18 18:40:05
1534113906 76.8 08/12/18 18:45:06
1534114205 76.5 08/12/18 18:50:05
1534114505 76.3 08/12/18 18:55:05
1534114805 76.5 08/12/18 19:00:05
1534115105 76.3 08/12/18 19:05:05
1534115405 76.5 08/12/18 19:10:05
1534115705 76.8 08/12/18 19:15:05
1534116005 76.8 08/12/18 19:20:05
