1535860806 75.2 09/02/18 00:00:06
1535861105 75 09/02/18 00:05:05
1535861405 75 09/02/18 00:10:05
1535861705 74.7 09/02/18 00:15:05
1535862005 74.7 09/02/18 00:20:05
1535862305 74.7 09/02/18 00:25:05
1535862605 74.5 09/02/18 00:30:05
1535862905 74.5 09/02/18 00:35:05
1535863205 74.3 09/02/18 00:40:05
1535863505 74.3 09/02/18 00:45:05
1535863805 74.3 09/02/18 00:50:05
1535864105 74 09/02/18 00:55:05
1535864405 74 09/02/18 01:00:05
1535864705 74 09/02/18 01:05:05
1535865005 74 09/02/18 01:10:05
1535865305 73.8 09/02/18 01:15:05
1535865605 73.8 09/02/18 01:20:05
1535865905 73.8 09/02/18 01:25:05
1535866205 73.8 09/02/18 01:30:05
1535866505 73.8 09/02/18 01:35:05
1535866805 73.8 09/02/18 01:40:05
1535867105 73.6 09/02/18 01:45:05
1535867406 73.6 09/02/18 01:50:06
1535867705 73.6 09/02/18 01:55:05
1535868005 73.6 09/02/18 02:00:05
1535868305 73.4 09/02/18 02:05:05
1535868605 73.4 09/02/18 02:10:05
1535868905 73.4 09/02/18 02:15:05
1535869205 73.4 09/02/18 02:20:05
1535869505 73.4 09/02/18 02:25:05
1535869805 73.4 09/02/18 02:30:05
1535870105 73.2 09/02/18 02:35:05
1535870406 73.2 09/02/18 02:40:06
1535870705 73.2 09/02/18 02:45:05
1535871005 73.2 09/02/18 02:50:05
1535871305 73.2 09/02/18 02:55:05
1535871605 73.2 09/02/18 03:00:05
1535871905 72.9 09/02/18 03:05:05
1535872205 72.9 09/02/18 03:10:05
1535872505 72.9 09/02/18 03:15:05
1535872805 72.9 09/02/18 03:20:05
1535873105 72.9 09/02/18 03:25:05
1535873405 72.9 09/02/18 03:30:05
1535873705 72.9 09/02/18 03:35:05
1535874005 72.7 09/02/18 03:40:05
1535874305 72.7 09/02/18 03:45:05
1535874605 72.7 09/02/18 03:50:05
1535874905 72.7 09/02/18 03:55:05
1535875205 72.7 09/02/18 04:00:05
1535875505 72.7 09/02/18 04:05:05
1535875805 72.7 09/02/18 04:10:05
1535876105 72.5 09/02/18 04:15:05
1535876405 72.5 09/02/18 04:20:05
1535876705 72.5 09/02/18 04:25:05
1535877005 72.5 09/02/18 04:30:05
1535877305 72.5 09/02/18 04:35:05
1535877605 72.5 09/02/18 04:40:05
1535877905 72.5 09/02/18 04:45:05
1535878205 72.5 09/02/18 04:50:05
1535878505 72.2 09/02/18 04:55:05
1535878805 72.2 09/02/18 05:00:05
1535879104 72.2 09/02/18 05:05:04
1535879405 72.2 09/02/18 05:10:05
1535879705 72.2 09/02/18 05:15:05
1535880005 72.2 09/02/18 05:20:05
1535880305 72.2 09/02/18 05:25:05
1535880605 72.2 09/02/18 05:30:05
1535880905 72.2 09/02/18 05:35:05
1535881205 72.2 09/02/18 05:40:05
1535881505 72.2 09/02/18 05:45:05
1535881805 72.2 09/02/18 05:50:05
1535882105 72 09/02/18 05:55:05
1535882405 72 09/02/18 06:00:05
1535882705 72 09/02/18 06:05:05
1535883005 72 09/02/18 06:10:05
1535883305 72 09/02/18 06:15:05
1535883605 72 09/02/18 06:20:05
1535883908 72 09/02/18 06:25:08
1535884205 72 09/02/18 06:30:05
1535884505 72 09/02/18 06:35:05
1535884805 71.8 09/02/18 06:40:05
1535885105 71.8 09/02/18 06:45:05
1535885405 71.8 09/02/18 06:50:05
1535885705 71.8 09/02/18 06:55:05
1535886005 71.8 09/02/18 07:00:05
1535886305 71.8 09/02/18 07:05:05
1535886605 71.8 09/02/18 07:10:05
1535886905 71.8 09/02/18 07:15:05
1535887205 71.8 09/02/18 07:20:05
1535887505 71.8 09/02/18 07:25:05
