1537070405 71.8 09/16/18 00:00:05
1537070705 71.8 09/16/18 00:05:05
1537071005 71.8 09/16/18 00:10:05
1537071305 72.2 09/16/18 00:15:05
1537071605 72.9 09/16/18 00:20:05
1537071905 72.9 09/16/18 00:25:05
1537072205 73.4 09/16/18 00:30:05
1537072505 73.4 09/16/18 00:35:05
1537072805 72.9 09/16/18 00:40:05
1537073105 72.7 09/16/18 00:45:05
1537073405 73.2 09/16/18 00:50:05
1537073705 72.9 09/16/18 00:55:05
1537074005 72.7 09/16/18 01:00:05
1537074305 72.7 09/16/18 01:05:05
1537074605 72.7 09/16/18 01:10:05
1537074905 72.7 09/16/18 01:15:05
1537075205 73.2 09/16/18 01:20:05
1537075505 73.6 09/16/18 01:25:05
1537075805 73.2 09/16/18 01:30:05
1537076105 72.9 09/16/18 01:35:05
1537076405 72.7 09/16/18 01:40:05
1537076705 72.9 09/16/18 01:45:05
1537077005 73.4 09/16/18 01:50:05
1537077305 73.6 09/16/18 01:55:05
1537077605 73.2 09/16/18 02:00:05
1537077905 73.2 09/16/18 02:05:05
1537078205 72.5 09/16/18 02:10:05
1537078505 72.7 09/16/18 02:15:05
1537078805 73.4 09/16/18 02:20:05
1537079105 73.6 09/16/18 02:25:05
1537079405 73.8 09/16/18 02:30:05
1537079705 74 09/16/18 02:35:05
1537080005 73.8 09/16/18 02:40:05
1537080305 73.8 09/16/18 02:45:05
1537080605 73.8 09/16/18 02:50:05
1537080905 73.8 09/16/18 02:55:05
1537081205 74 09/16/18 03:00:05
1537081505 74 09/16/18 03:05:05
1537081805 74.3 09/16/18 03:10:05
1537082105 74 09/16/18 03:15:05
1537082405 74.3 09/16/18 03:20:05
1537082705 74.5 09/16/18 03:25:05
1537083005 74.5 09/16/18 03:30:05
1537083305 74.5 09/16/18 03:35:05
1537083605 74.7 09/16/18 03:40:05
1537083905 75 09/16/18 03:45:05
1537084205 75 09/16/18 03:50:05
1537084505 75 09/16/18 03:55:05
1537084805 75 09/16/18 04:00:05
1537085105 75.2 09/16/18 04:05:05
1537085405 75.2 09/16/18 04:10:05
1537085705 75.2 09/16/18 04:15:05
1537086005 75.2 09/16/18 04:20:05
1537086305 75.2 09/16/18 04:25:05
1537086605 75.2 09/16/18 04:30:05
1537086905 75.2 09/16/18 04:35:05
1537087205 75.2 09/16/18 04:40:05
1537087505 75.2 09/16/18 04:45:05
1537087805 75.2 09/16/18 04:50:05
1537088105 75.2 09/16/18 04:55:05
1537088405 75 09/16/18 05:00:05
1537088705 75 09/16/18 05:05:05
1537089005 75 09/16/18 05:10:05
1537089305 75.2 09/16/18 05:15:05
1537089605 75.2 09/16/18 05:20:05
1537089905 75 09/16/18 05:25:05
1537090205 75 09/16/18 05:30:05
1537090505 74.7 09/16/18 05:35:05
1537090804 75 09/16/18 05:40:04
1537091105 75.2 09/16/18 05:45:05
1537091405 75 09/16/18 05:50:05
1537091705 75 09/16/18 05:55:05
1537092005 75 09/16/18 06:00:05
1537092305 75.2 09/16/18 06:05:05
1537092605 75.2 09/16/18 06:10:05
1537092905 75.2 09/16/18 06:15:05
1537093205 75.2 09/16/18 06:20:05
1537093507 75.2 09/16/18 06:25:07
1537093805 75.4 09/16/18 06:30:05
1537094105 75.4 09/16/18 06:35:05
1537094405 75.4 09/16/18 06:40:05
1537094705 75.4 09/16/18 06:45:05
1537095005 75.4 09/16/18 06:50:05
1537095305 75.4 09/16/18 06:55:05
1537095605 75.4 09/16/18 07:00:05
1537095905 76.3 09/16/18 07:05:05
1537096205 77.2 09/16/18 07:10:05
1537096505 77.2 09/16/18 07:15:05
1537096804 77.2 09/16/18 07:20:04
1537097105 77 09/16/18 07:25:05
1537097405 76.8 09/16/18 07:30:05
1537097705 76.5 09/16/18 07:35:05
1537098005 76.5 09/16/18 07:40:05
1537098305 76.3 09/16/18 07:45:05
1537098605 76.1 09/16/18 07:50:05
1537098905 75.9 09/16/18 07:55:05
1537099205 75.6 09/16/18 08:00:05
1537099505 75.6 09/16/18 08:05:05
1537099805 75.4 09/16/18 08:10:05
1537100105 75.2 09/16/18 08:15:05
1537100405 75.2 09/16/18 08:20:05
1537100705 75 09/16/18 08:25:05
1537101005 75 09/16/18 08:30:05
1537101305 74.7 09/16/18 08:35:05
1537101605 74.7 09/16/18 08:40:05
1537101905 74.7 09/16/18 08:45:05
1537102205 74.5 09/16/18 08:50:05
1537102505 74.5 09/16/18 08:55:05
1537102805 74.5 09/16/18 09:00:05
1537103105 74.3 09/16/18 09:05:05
1537103405 74.3 09/16/18 09:10:05
1537103705 74.3 09/16/18 09:15:05
1537104005 74.3 09/16/18 09:20:05
1537104305 74 09/16/18 09:25:05
1537104605 74 09/16/18 09:30:05
1537104905 74 09/16/18 09:35:05
1537105205 74 09/16/18 09:40:05
1537105505 74 09/16/18 09:45:05
1537105806 73.8 09/16/18 09:50:06
1537106105 73.6 09/16/18 09:55:05
1537106405 73.4 09/16/18 10:00:05
1537106705 73.2 09/16/18 10:05:05
1537107005 73.2 09/16/18 10:10:05
1537107305 73.2 09/16/18 10:15:05
1537107605 72.9 09/16/18 10:20:05
1537107905 73.2 09/16/18 10:25:05
1537108205 73.2 09/16/18 10:30:05
1537108505 73.2 09/16/18 10:35:05
1537108805 73.2 09/16/18 10:40:05
1537109105 73.2 09/16/18 10:45:05
1537109405 72.9 09/16/18 10:50:05
1537109705 72.7 09/16/18 10:55:05
1537110005 72.5 09/16/18 11:00:05
1537110305 72.5 09/16/18 11:05:05
1537110605 72.5 09/16/18 11:10:05
1537110905 72.5 09/16/18 11:15:05
1537111205 72.5 09/16/18 11:20:05
1537111505 72.2 09/16/18 11:25:05
1537111805 72.2 09/16/18 11:30:05
1537112105 72.2 09/16/18 11:35:05
1537112405 72 09/16/18 11:40:05
1537112705 72 09/16/18 11:45:05
1537113004 72 09/16/18 11:50:04
1537113305 72 09/16/18 11:55:05
1537113605 72 09/16/18 12:00:05
1537113905 72 09/16/18 12:05:05
1537114205 71.8 09/16/18 12:10:05
1537114505 71.8 09/16/18 12:15:05
1537114805 71.6 09/16/18 12:20:05
1537115105 71.6 09/16/18 12:25:05
1537115405 71.6 09/16/18 12:30:05
1537115705 71.6 09/16/18 12:35:05
1537116005 71.8 09/16/18 12:40:05
1537116305 71.8 09/16/18 12:45:05
1537116605 71.8 09/16/18 12:50:05
1537116905 72 09/16/18 12:55:05
1537117205 72 09/16/18 13:00:05
1537117505 72 09/16/18 13:05:05
1537117805 72 09/16/18 13:10:05
1537118105 72 09/16/18 13:15:05
1537118405 72.2 09/16/18 13:20:05
1537118705 72 09/16/18 13:25:05
1537119005 71.8 09/16/18 13:30:05
1537119305 71.8 09/16/18 13:35:05
1537119605 71.8 09/16/18 13:40:05
1537119905 71.8 09/16/18 13:45:05
1537120205 71.8 09/16/18 13:50:05
1537120505 72 09/16/18 13:55:05
