1538884805 73.8 10/07/18 00:00:05
1538885105 73.8 10/07/18 00:05:05
1538885405 73.8 10/07/18 00:10:05
1538885705 73.8 10/07/18 00:15:05
1538886005 74.3 10/07/18 00:20:05
1538886305 74.5 10/07/18 00:25:05
1538886605 74.7 10/07/18 00:30:05
1538886905 74.7 10/07/18 00:35:05
1538887205 74.7 10/07/18 00:40:05
1538887505 74.7 10/07/18 00:45:05
1538887805 75 10/07/18 00:50:05
1538888105 75 10/07/18 00:55:05
1538888405 75.2 10/07/18 01:00:05
1538888705 75.2 10/07/18 01:05:05
1538889005 75.2 10/07/18 01:10:05
1538889305 75.2 10/07/18 01:15:05
1538889605 75.4 10/07/18 01:20:05
1538889905 75.4 10/07/18 01:25:05
1538890205 75.4 10/07/18 01:30:05
1538890505 75.9 10/07/18 01:35:05
1538890805 76.1 10/07/18 01:40:05
1538891105 75.9 10/07/18 01:45:05
1538891405 76.1 10/07/18 01:50:05
1538891705 76.3 10/07/18 01:55:05
1538892005 76.3 10/07/18 02:00:05
1538892305 76.3 10/07/18 02:05:05
1538892605 76.5 10/07/18 02:10:05
1538892905 76.5 10/07/18 02:15:05
1538893205 76.8 10/07/18 02:20:05
1538893505 76.8 10/07/18 02:25:05
1538893805 76.8 10/07/18 02:30:05
1538894105 76.8 10/07/18 02:35:05
1538894405 76.8 10/07/18 02:40:05
1538894705 76.8 10/07/18 02:45:05
1538895005 76.8 10/07/18 02:50:05
1538895305 76.8 10/07/18 02:55:05
1538895605 76.8 10/07/18 03:00:05
1538895904 76.8 10/07/18 03:05:04
1538896205 76.8 10/07/18 03:10:05
1538896505 76.8 10/07/18 03:15:05
1538896805 77 10/07/18 03:20:05
1538897105 77 10/07/18 03:25:05
1538897405 77 10/07/18 03:30:05
1538897705 77 10/07/18 03:35:05
1538898005 77 10/07/18 03:40:05
1538898305 77 10/07/18 03:45:05
1538898605 77 10/07/18 03:50:05
1538898905 77 10/07/18 03:55:05
1538899205 77 10/07/18 04:00:05
1538899505 77 10/07/18 04:05:05
1538899805 77 10/07/18 04:10:05
1538900105 77 10/07/18 04:15:05
1538900405 77 10/07/18 04:20:05
1538900705 77.9 10/07/18 04:25:05
1538901005 78.3 10/07/18 04:30:05
1538901305 78.3 10/07/18 04:35:05
1538901605 78.3 10/07/18 04:40:05
1538901905 78.1 10/07/18 04:45:05
1538902205 77.9 10/07/18 04:50:05
1538902505 77.7 10/07/18 04:55:05
1538902805 77.4 10/07/18 05:00:05
1538903105 77.2 10/07/18 05:05:05
1538903405 77.2 10/07/18 05:10:05
1538903705 77 10/07/18 05:15:05
1538904005 76.8 10/07/18 05:20:05
1538904305 76.5 10/07/18 05:25:05
1538904605 76.5 10/07/18 05:30:05
1538904905 76.3 10/07/18 05:35:05
1538905205 76.1 10/07/18 05:40:05
1538905505 76.1 10/07/18 05:45:05
1538905805 75.9 10/07/18 05:50:05
1538906105 75.9 10/07/18 05:55:05
1538906405 75.6 10/07/18 06:00:05
1538906705 75.6 10/07/18 06:05:05
1538907006 75.4 10/07/18 06:10:06
1538907305 75.4 10/07/18 06:15:05
1538907605 75.2 10/07/18 06:20:05
1538907908 75.2 10/07/18 06:25:08
1538908205 75 10/07/18 06:30:05
1538908505 75 10/07/18 06:35:05
1538908805 74.7 10/07/18 06:40:05
1538909105 74.7 10/07/18 06:45:05
1538909405 74.7 10/07/18 06:50:05
1538909705 74.5 10/07/18 06:55:05
1538910005 74.5 10/07/18 07:00:05
1538910305 74.5 10/07/18 07:05:05
1538910605 74.3 10/07/18 07:10:05
1538910905 74.3 10/07/18 07:15:05
1538911205 74 10/07/18 07:20:05
1538911505 74 10/07/18 07:25:05
1538911805 74 10/07/18 07:30:05
1538912105 73.8 10/07/18 07:35:05
1538912405 73.8 10/07/18 07:40:05
1538912705 73.8 10/07/18 07:45:05
1538913005 73.6 10/07/18 07:50:05
1538913305 73.6 10/07/18 07:55:05
1538913605 73.6 10/07/18 08:00:05
1538913905 73.6 10/07/18 08:05:05
1538914205 73.4 10/07/18 08:10:05
1538914505 73.4 10/07/18 08:15:05
1538914805 73.4 10/07/18 08:20:05
1538915105 73.4 10/07/18 08:25:05
1538915405 73.2 10/07/18 08:30:05
1538915704 73.2 10/07/18 08:35:04
1538916004 73.2 10/07/18 08:40:04
1538916305 73.2 10/07/18 08:45:05
1538916605 72.9 10/07/18 08:50:05
1538916905 72.9 10/07/18 08:55:05
1538917205 72.9 10/07/18 09:00:05
1538917505 72.7 10/07/18 09:05:05
1538917805 72.7 10/07/18 09:10:05
1538918105 72.2 10/07/18 09:15:05
1538918405 72.5 10/07/18 09:20:05
1538918705 72.5 10/07/18 09:25:05
1538919005 72.5 10/07/18 09:30:05
1538919305 72.5 10/07/18 09:35:05
1538919605 72.5 10/07/18 09:40:05
1538919905 72.5 10/07/18 09:45:05
1538920205 72.2 10/07/18 09:50:05
1538920505 72 10/07/18 09:55:05
1538920805 71.8 10/07/18 10:00:05
1538921105 71.8 10/07/18 10:05:05
1538921405 71.8 10/07/18 10:10:05
1538921705 71.6 10/07/18 10:15:05
1538922005 71.8 10/07/18 10:20:05
1538922305 71.6 10/07/18 10:25:05
1538922605 71.6 10/07/18 10:30:05
1538922905 71.6 10/07/18 10:35:05
1538923205 71.6 10/07/18 10:40:05
1538923505 71.6 10/07/18 10:45:05
1538923805 71.6 10/07/18 10:50:05
1538924105 71.6 10/07/18 10:55:05
1538924405 71.4 10/07/18 11:00:05
1538924705 71.4 10/07/18 11:05:05
1538925005 71.1 10/07/18 11:10:05
1538925305 71.1 10/07/18 11:15:05
1538925605 71.1 10/07/18 11:20:05
1538925905 71.1 10/07/18 11:25:05
1538926206 70.9 10/07/18 11:30:06
1538926505 70.9 10/07/18 11:35:05
1538926805 70.9 10/07/18 11:40:05
1538927105 70.9 10/07/18 11:45:05
1538927405 70.7 10/07/18 11:50:05
1538927705 70.2 10/07/18 11:55:05
1538928005 70.2 10/07/18 12:00:05
1538928304 70.5 10/07/18 12:05:04
1538928605 70.9 10/07/18 12:10:05
1538928905 70.9 10/07/18 12:15:05
1538929205 70.7 10/07/18 12:20:05
1538929505 70.9 10/07/18 12:25:05
1538929805 70.9 10/07/18 12:30:05
1538930105 70.9 10/07/18 12:35:05
1538930405 71.1 10/07/18 12:40:05
1538930705 71.1 10/07/18 12:45:05
1538931005 71.4 10/07/18 12:50:05
1538931305 71.8 10/07/18 12:55:05
1538931605 71.8 10/07/18 13:00:05
1538931905 72 10/07/18 13:05:05
1538932205 72 10/07/18 13:10:05
1538932505 72.2 10/07/18 13:15:05
1538932805 72.5 10/07/18 13:20:05
1538933105 72.7 10/07/18 13:25:05
1538933405 72.7 10/07/18 13:30:05
1538933705 72.9 10/07/18 13:35:05
1538934005 73.2 10/07/18 13:40:05
1538934305 72.9 10/07/18 13:45:05
1538934605 72.9 10/07/18 13:50:05
1538934905 72.7 10/07/18 13:55:05
1538935205 72.7 10/07/18 14:00:05
1538935505 72.9 10/07/18 14:05:05
1538935805 72.9 10/07/18 14:10:05
1538936105 72.9 10/07/18 14:15:05
1538936405 73.2 10/07/18 14:20:05
1538936705 72.9 10/07/18 14:25:05
1538937005 73.2 10/07/18 14:30:05
1538937305 73.2 10/07/18 14:35:05
1538937605 73.2 10/07/18 14:40:05
1538937905 73.2 10/07/18 14:45:05
1538938205 72.9 10/07/18 14:50:05
1538938505 72.9 10/07/18 14:55:05
1538938805 72.9 10/07/18 15:00:05
1538939105 72.9 10/07/18 15:05:05
1538939405 72.7 10/07/18 15:10:05
1538939705 73.2 10/07/18 15:15:05
1538940005 73.4 10/07/18 15:20:05
1538940305 73.4 10/07/18 15:25:05
1538940605 73.6 10/07/18 15:30:05
1538940906 73.8 10/07/18 15:35:06
1538941205 74 10/07/18 15:40:05
1538941505 74.3 10/07/18 15:45:05
1538941805 74 10/07/18 15:50:05
1538942105 74 10/07/18 15:55:05
1538942405 74.3 10/07/18 16:00:05
1538942705 74 10/07/18 16:05:05
1538943005 74.3 10/07/18 16:10:05
1538943305 74.5 10/07/18 16:15:05
1538943605 74.3 10/07/18 16:20:05
1538943905 74.7 10/07/18 16:25:05
1538944205 74.5 10/07/18 16:30:05
1538944505 74.7 10/07/18 16:35:05
1538944805 75 10/07/18 16:40:05
1538945105 74.7 10/07/18 16:45:05
1538945405 75.2 10/07/18 16:50:05
1538945705 75.4 10/07/18 16:55:05
1538946005 75.4 10/07/18 17:00:05
1538946305 75.6 10/07/18 17:05:05
1538946605 75.9 10/07/18 17:10:05
1538946905 75.6 10/07/18 17:15:05
